date,temperature_c,precipitation_mm,windspeed_kmh,cloudcover_pct,snowfall_cm
2015-01-01,-6.1000000000000005,0.0,26.366666666666664,58.0,0.14
2015-01-02,-1.5541666666666665,0.0,11.825000000000001,60.208333333333336,0.0
2015-01-03,1.4708333333333332,0.0,12.625,61.333333333333336,0.0
2015-01-04,2.2916666666666665,1.5999999999999999,16.470833333333335,75.125,0.0
2015-01-05,1.0083333333333333,0.0,15.991666666666667,10.083333333333334,0.0
2015-01-06,-0.5541666666666667,0.0,22.958333333333332,78.125,0.0
2015-01-07,-6.041666666666667,0.0,26.40833333333333,48.083333333333336,0.0
2015-01-08,-6.220833333333332,0.0,11.370833333333332,3.1666666666666665,0.0
2015-01-09,-3.0208333333333335,0.0,17.483333333333334,37.041666666666664,0.0
2015-01-10,3.725,0.5,16.712500000000002,68.79166666666667,0.0
2015-01-11,8.816666666666666,0.0,22.09583333333333,25.875,0.0
2015-01-12,4.4624999999999995,9.3,17.966666666666665,76.0,2.1
2015-01-13,1.5666666666666667,0.0,8.316666666666666,0.0,0.0
2015-01-14,1.8833333333333335,0.0,5.795833333333333,0.5416666666666666,0.0
2015-01-15,3.091666666666667,0.0,11.0875,41.375,0.0
2015-01-16,3.2583333333333333,0.1,6.720833333333334,29.458333333333332,0.0
2015-01-17,2.2624999999999997,0.0,6.195833333333333,30.458333333333332,0.0
2015-01-18,5.075,0.0,14.020833333333334,65.08333333333333,0.0
2015-01-19,11.066666666666668,0.1,20.537499999999998,61.666666666666664,0.0
2015-01-20,10.9375,0.0,11.8375,82.25,0.0
2015-01-21,10.108333333333333,1.1,9.733333333333333,81.375,0.0
2015-01-22,10.304166666666667,0.0,7.120833333333334,54.958333333333336,0.0
2015-01-23,7.616666666666667,0.0,8.525,35.583333333333336,0.0
2015-01-24,6.679166666666667,4.3,6.191666666666666,85.125,0.0
2015-01-25,9.0625,3.7,5.520833333333333,93.16666666666667,0.0
2015-01-26,5.083333333333333,8.4,11.575000000000001,99.66666666666667,0.0
2015-01-27,4.754166666666666,2.6,11.304166666666667,100.0,0.0
2015-01-28,4.4375,10.8,16.9875,99.70833333333333,0.0
2015-01-29,4.245833333333334,0.0,6.970833333333334,94.375,0.0
2015-01-30,8.616666666666667,0.0,20.9875,91.04166666666667,0.0
2015-01-31,11.579166666666666,19.1,25.479166666666668,98.70833333333333,0.0
2015-02-01,11.445833333333333,24.7,29.166666666666668,71.25,0.0
2015-02-02,11.141666666666666,1.2,16.833333333333332,76.125,0.0
2015-02-03,5.691666666666666,0.2,10.491666666666667,47.125,0.0
2015-02-04,6.633333333333333,0.0,11.370833333333332,85.33333333333333,0.0
2015-02-05,9.583333333333334,0.0,9.979166666666666,71.20833333333333,0.0
2015-02-06,6.129166666666666,1.3,23.870833333333334,89.875,0.0
2015-02-07,2.2625,8.6,19.991666666666667,84.70833333333333,0.42000000000000004
2015-02-08,1.5666666666666667,0.0,10.516666666666667,46.625,0.0
2015-02-09,1.3708333333333333,0.0,17.195833333333333,89.25,0.0
2015-02-10,-0.8541666666666666,0.0,26.09583333333333,51.708333333333336,0.0
2015-02-11,-2.3583333333333334,0.0,28.483333333333334,64.83333333333333,0.0
2015-02-12,0.06666666666666667,0.2,23.741666666666664,90.79166666666667,0.49000000000000005
2015-02-13,2.65,0.0,19.304166666666667,77.41666666666667,0.0
2015-02-14,3.358333333333333,0.0,13.908333333333333,83.83333333333333,0.0
2015-02-15,4.204166666666667,0.4,13.245833333333335,90.54166666666667,0.0
2015-02-16,3.2291666666666665,0.0,16.162499999999998,89.04166666666667,0.21000000000000002
2015-02-17,-1.95,0.0,26.933333333333334,50.958333333333336,0.07
2015-02-18,-2.3125,0.0,27.224999999999998,40.0,0.0
2015-02-19,1.0541666666666667,0.0,19.349999999999998,45.125,0.0
2015-02-20,3.1458333333333335,0.2,11.366666666666667,89.75,0.14
