date,temperature_c,precipitation_mm,windspeed_kmh,cloudcover_pct,snowfall_cm
2015-01-01,-14.637500000000001,0.0,11.924999999999999,42.75,0.0
2015-01-02,-6.1625000000000005,0.4,16.4375,64.95833333333333,0.35000000000000003
2015-01-03,-0.6583333333333333,0.0,15.458333333333334,55.125,0.0
2015-01-04,-0.004166666666666677,5.7,12.304166666666667,87.375,3.22
2015-01-05,-2.033333333333333,0.0,12.770833333333334,15.416666666666666,0.0
2015-01-06,-7.741666666666667,0.0,9.679166666666665,45.916666666666664,0.14
2015-01-07,-8.995833333333334,0.0,8.0875,36.875,0.0
2015-01-08,-12.241666666666667,0.0,7.7250000000000005,29.5,0.0
2015-01-09,-6.958333333333333,0.0,13.299999999999999,52.5,0.0
2015-01-10,3.970833333333333,0.2,18.337500000000002,81.79166666666667,0.0
2015-01-11,7.25,0.0,12.329166666666666,16.208333333333332,0.0
2015-01-12,3.033333333333333,5.5,11.833333333333334,61.0,3.01
2015-01-13,1.3875,0.0,10.045833333333333,1.6666666666666667,0.0
2015-01-14,2.0458333333333334,0.0,7.383333333333333,5.75,0.0
2015-01-15,2.8166666666666664,0.0,11.433333333333332,66.875,0.0
2015-01-16,2.3916666666666666,0.0,6.2375,8.958333333333334,0.0
2015-01-17,1.7083333333333333,0.0,3.8666666666666667,12.25,0.0
2015-01-18,2.1458333333333335,0.0,4.995833333333334,60.833333333333336,0.0
2015-01-19,5.979166666666667,0.0,7.0625,56.25,0.0
2015-01-20,5.704166666666667,0.0,5.9875,92.83333333333333,0.0
2015-01-21,5.8875,0.0,7.608333333333333,96.45833333333333,0.0
2015-01-22,5.4624999999999995,0.0,5.320833333333334,98.16666666666667,0.0
2015-01-23,9.858333333333333,0.0,13.345833333333333,94.625,0.0
2015-01-24,6.75,2.7,15.395833333333334,99.66666666666667,0.0
2015-01-25,3.1833333333333336,3.1,10.674999999999999,100.0,0.0
2015-01-26,2.7375000000000003,0.8,4.404166666666667,99.91666666666667,0.0
2015-01-27,2.5541666666666667,3.5,8.754166666666666,98.875,0.0
2015-01-28,2.275,4.4,7.720833333333334,99.79166666666667,0.35000000000000003
2015-01-29,3.6958333333333333,0.0,5.691666666666666,84.70833333333333,0.0
2015-01-30,6.670833333333333,0.0,18.583333333333332,85.75,0.0
2015-01-31,10.237499999999999,3.6999999999999997,18.558333333333334,86.375,0.0
2015-02-01,3.5749999999999997,22.0,10.129166666666666,95.5,2.31
2015-02-02,4.1,0.4,5.575,83.58333333333333,0.0
2015-02-03,3.125,2.2,12.245833333333332,69.20833333333333,0.0
2015-02-04,4.5125,1.6,12.020833333333334,73.04166666666667,0.0
2015-02-05,4.541666666666667,0.0,10.004166666666666,88.5,0.0
2015-02-06,2.983333333333333,2.0,26.979166666666668,99.70833333333333,0.35
2015-02-07,-1.6624999999999999,12.7,14.85,95.41666666666667,9.1
2015-02-08,-1.6333333333333335,0.0,16.837500000000002,62.333333333333336,0.14
2015-02-09,-1.9749999999999999,2.2,10.2875,84.04166666666667,1.61
2015-02-10,-4.558333333333334,0.6000000000000001,9.408333333333333,64.45833333333333,0.56
2015-02-11,-5.245833333333334,0.0,12.779166666666667,40.666666666666664,0.07
2015-02-12,-1.7708333333333333,0.7000000000000001,9.016666666666667,68.41666666666667,0.77
2015-02-13,-0.9333333333333332,0.0,5.966666666666666,1.25,0.0
2015-02-14,0.6041666666666666,0.0,5.1000000000000005,3.625,0.0
2015-02-15,1.2833333333333334,0.0,8.433333333333334,80.91666666666667,0.0
2015-02-16,0.9,0.0,13.575000000000001,82.58333333333333,0.0
2015-02-17,-3.3125,0.0,17.183333333333334,65.25,0.0
2015-02-18,-3.1666666666666665,0.0,12.637500000000001,36.125,0.0
2015-02-19,-0.1958333333333334,0.0,10.654166666666667,78.79166666666667,0.07
2015-02-20,2.283333333333333,0.0,6.970833333333334,87.75,0.07
2015-02-21,5.691666666666666,0.0,9.391666666666667,53.75,0.0
2015-02-22,6.441666666666666,0.0,10.85,79.04166666666667,0.0
2015-02-23,9.995833333333334,2.7,14.304166666666667,99.83333333333333,0.0
2015-02-24,8.158333333333333,0.0,5.145833333333333,98.5,0.0
2015-02-25,9.345833333333333,1.8,10.166666666666666,95.08333333333333,0.0
2015-02-26,9.220833333333333,1.2,9.825000000000001,42.916666666666664,0.0
2015-02-27,8.458333333333334,1.3,8.0,90.66666666666667,0.0
2015-02-28,8.133333333333333,0.0,8.558333333333334,91.79166666666667,0.0
2015-03-01,9.108333333333333,0.0,8.325000000000001,71.08333333333333,0.0
2015-03-02,8.845833333333333,0.0,9.229166666666666,62.5,0.0
2015-03-03,9.220833333333333,5.8,17.654166666666665,68.625,0.0
2015-03-04,5.545833333333333,0.0,10.454166666666667,22.916666666666668,0.0
2015-03-05,5.291666666666667,2.1,13.75,99.75,0.0
2015-03-06,3.5208333333333335,17.5,21.10833333333333,98.45833333333333,0.07
2015-03-07,2.5749999999999997,9.4,22.712500000000002,99.875,3.85
2015-03-08,3.6750000000000003,0.0,17.991666666666667,75.04166666666667,0.0
2015-03-09,3.3083333333333336,0.30000000000000004,9.616666666666667,59.916666666666664,0.0
2015-03-10,3.6958333333333333,0.8,5.741666666666667,93.16666666666667,0.21000000000000002
2015-03-11,5.041666666666667,0.0,8.275,77.5,0.0
2015-03-12,6.120833333333334,0.0,6.391666666666667,65.08333333333333,0.0
2015-03-13,6.5125,0.0,9.5375,52.333333333333336,0.0
2015-03-14,5.1625000000000005,7.4,5.8625,86.95833333333333,0.0
2015-03-15,6.929166666666667,1.7000000000000002,11.816666666666668,99.66666666666667,0.0
2015-03-16,7.741666666666667,0.0,12.450000000000001,58.083333333333336,0.0
2015-03-17,4.458333333333333,0.0,13.645833333333334,11.5,0.0
2015-03-18,2.4,0.0,7.858333333333333,49.083333333333336,0.0
2015-03-19,2.8125,0.0,6.0125,92.25,0.0
2015-03-20,2.8249999999999997,2.7,10.8125,94.75,0.0
2015-03-21,6.3500000000000005,0.30000000000000004,8.866666666666667,40.375,0.0
2015-03-22,9.045833333333333,0.0,8.120833333333334,51.083333333333336,0.0
2015-03-23,6.7,0.0,17.3875,89.04166666666667,0.0
2015-03-24,7.366666666666667,0.0,7.925,12.333333333333334,0.0
2015-03-25,10.054166666666667,0.0,13.075000000000001,69.33333333333333,0.0
2015-03-26,12.674999999999999,0.0,7.966666666666666,48.541666666666664,0.0
2015-03-27,13.15,8.7,15.1,95.5,0.0
2015-03-28,10.137500000000001,3.1,9.229166666666666,97.08333333333333,0.0
2015-03-29,9.183333333333334,3.1,10.708333333333334,100.0,0.0
2015-03-30,11.129166666666668,0.0,10.700000000000001,66.66666666666667,0.0
2015-03-31,11.170833333333334,2.6,15.25,56.125,0.0
2015-04-01,10.549999999999999,2.2,18.058333333333334,92.54166666666667,0.0
2015-04-02,8.1,0.0,20.858333333333334,31.208333333333332,0.0
2015-04-03,7.633333333333333,0.3,24.366666666666664,63.916666666666664,0.0
2015-04-04,6.495833333333334,0.1,14.854166666666666,30.458333333333332,0.0
2015-04-05,9.054166666666667,0.5,9.375,98.625,0.0
2015-04-06,4.758333333333334,17.0,15.7125,100.0,0.7
2015-04-07,5.225,8.3,13.466666666666667,87.58333333333333,0.0
2015-04-08,6.129166666666666,0.0,8.129166666666666,83.0,0.0
2015-04-09,7.483333333333333,0.30000000000000004,13.466666666666667,36.75,0.0
2015-04-10,8.7875,0.0,9.362499999999999,5.416666666666667,0.0
2015-04-11,11.070833333333333,0.0,7.983333333333333,0.0,0.0
2015-04-12,12.924999999999999,0.0,7.254166666666666,10.583333333333334,0.0
2015-04-13,14.379166666666668,0.0,6.279166666666666,4.666666666666667,0.0
2015-04-14,12.366666666666667,0.4,8.433333333333334,44.458333333333336,0.0
2015-04-15,11.754166666666668,0.30000000000000004,9.704166666666667,46.75,0.0
2015-04-16,15.779166666666667,0.0,11.908333333333333,35.5,0.0
2015-04-17,18.179166666666667,0.0,12.362499999999999,52.583333333333336,0.0
2015-04-18,15.970833333333333,3.2,14.983333333333334,74.41666666666667,0.0
2015-04-19,9.120833333333334,10.1,8.666666666666666,61.75,0.0
2015-04-20,9.716666666666667,0.0,16.7,39.708333333333336,0.0
2015-04-21,9.2875,1.3,7.8875,50.333333333333336,0.0
2015-04-22,8.066666666666666,1.8,9.299999999999999,43.5,0.0
2015-04-23,9.329166666666667,0.0,5.229166666666667,2.6666666666666665,0.0
2015-04-24,13.241666666666667,0.0,5.770833333333333,44.666666666666664,0.0
2015-04-25,15.733333333333333,0.0,6.3374999999999995,77.875,0.0
2015-04-26,16.279166666666665,0.0,6.883333333333333,20.625,0.0
2015-04-27,18.07916666666667,0.0,6.595833333333334,29.833333333333332,0.0
2015-04-28,18.541666666666668,0.8,12.045833333333334,86.20833333333333,0.0
2015-04-29,14.033333333333333,3.8000000000000003,16.795833333333334,95.5,0.0
2015-04-30,12.995833333333332,0.2,6.825,92.41666666666667,0.0
2015-05-01,15.154166666666667,0.1,7.804166666666667,68.83333333333333,0.0
2015-05-02,15.904166666666667,3.7,9.9625,99.625,0.0
2015-05-03,16.120833333333334,0.0,9.737499999999999,58.75,0.0
2015-05-04,18.958333333333332,0.0,7.075,64.66666666666667,0.0
2015-05-05,20.745833333333334,0.0,2.9791666666666665,39.75,0.0
2015-05-06,21.483333333333334,0.0,7.5249999999999995,90.54166666666667,0.0
2015-05-07,20.579166666666666,0.1,11.645833333333334,91.375,0.0
2015-05-08,18.3625,0.0,8.525,56.583333333333336,0.0
2015-05-09,17.8625,0.2,10.612499999999999,26.5,0.0
2015-05-10,16.370833333333334,1.4000000000000001,6.8,62.25,0.0
2015-05-11,15.8125,0.8,7.766666666666667,96.95833333333333,0.0
2015-05-12,16.849999999999998,0.0,10.008333333333333,51.25,0.0
2015-05-13,17.537499999999998,0.0,7.608333333333333,51.291666666666664,0.0
2015-05-14,19.754166666666666,0.4,8.970833333333333,35.416666666666664,0.0
2015-05-15,20.091666666666665,1.2,9.3125,61.166666666666664,0.0
2015-05-16,19.720833333333335,0.0,8.766666666666667,97.04166666666667,0.0
2015-05-17,20.625,0.2,5.083333333333333,65.54166666666667,0.0
2015-05-18,20.379166666666666,3.3,5.320833333333334,79.29166666666667,0.0
2015-05-19,22.2375,0.0,11.533333333333333,4.125,0.0
2015-05-20,19.675,0.4,13.541666666666666,61.041666666666664,0.0
2015-05-21,20.07916666666667,0.0,7.420833333333333,41.708333333333336,0.0
2015-05-22,20.962500000000002,0.0,11.116666666666667,10.916666666666666,0.0
2015-05-23,21.883333333333336,0.0,13.637500000000001,38.041666666666664,0.0
2015-05-24,22.099999999999998,1.3,9.758333333333333,86.25,0.0
2015-05-25,20.420833333333334,6.6,6.433333333333334,51.458333333333336,0.0
2015-05-26,19.008333333333333,2.5,8.924999999999999,35.291666666666664,0.0
2015-05-27,18.541666666666668,0.39999999999999997,11.25,28.666666666666668,0.0
2015-05-28,15.341666666666667,0.1,9.970833333333333,96.58333333333333,0.0
2015-05-29,15.504166666666668,0.6000000000000001,6.791666666666667,80.70833333333333,0.0
2015-05-30,17.170833333333334,0.0,6.0249999999999995,20.083333333333332,0.0
2015-05-31,19.166666666666668,0.0,4.908333333333333,24.583333333333332,0.0
2015-06-01,20.458333333333332,0.0,8.041666666666666,6.875,0.0
2015-06-02,21.5,0.0,8.045833333333333,0.2916666666666667,0.0
2015-06-03,22.599999999999998,0.0,4.4375,19.375,0.0
2015-06-04,22.291666666666668,1.0,7.366666666666667,44.958333333333336,0.0
2015-06-05,20.912499999999998,1.4,12.125,73.95833333333333,0.0
2015-06-06,21.445833333333336,0.0,14.008333333333333,16.5,0.0
2015-06-07,20.741666666666667,0.0,12.5625,4.541666666666667,0.0
2015-06-08,20.104166666666668,0.0,10.325000000000001,31.291666666666668,0.0
2015-06-09,20.670833333333334,0.0,8.766666666666667,54.041666666666664,0.0
2015-06-10,21.258333333333333,5.3,10.137500000000001,84.58333333333333,0.0
2015-06-11,22.741666666666664,0.30000000000000004,8.358333333333333,34.541666666666664,0.0
2015-06-12,23.758333333333336,0.0,5.233333333333333,16.708333333333332,0.0
2015-06-13,24.570833333333336,0.0,5.583333333333333,12.541666666666666,0.0
2015-06-14,25.891666666666666,1.0,7.595833333333334,36.458333333333336,0.0
2015-06-15,26.045833333333334,0.5,6.045833333333333,28.166666666666668,0.0
2015-06-16,22.650000000000002,5.9,9.275,77.91666666666667,0.0
2015-06-17,19.895833333333332,6.2,9.866666666666667,84.45833333333333,0.0
2015-06-18,19.945833333333333,0.0,12.0625,99.29166666666667,0.0
2015-06-19,20.329166666666666,0.0,6.5,65.41666666666667,0.0
2015-06-20,21.229166666666668,0.6,10.129166666666666,43.833333333333336,0.0
2015-06-21,16.825,13.6,4.991666666666666,96.95833333333333,0.0
2015-06-22,17.766666666666666,0.7000000000000001,6.516666666666667,67.20833333333333,0.0
2015-06-23,19.691666666666666,0.0,3.9583333333333335,17.25,0.0
2015-06-24,21.8,0.0,5.345833333333334,1.125,0.0
2015-06-25,18.933333333333334,0.8,18.462500000000002,48.208333333333336,0.0
2015-06-26,18.270833333333332,0.0,12.270833333333334,45.791666666666664,0.0
2015-06-27,19.587500000000002,3.4,8.804166666666667,72.875,0.0
2015-06-28,20.820833333333333,0.4,6.141666666666667,89.125,0.0
2015-06-29,21.120833333333334,1.0,5.4125000000000005,40.583333333333336,0.0
2015-06-30,21.6125,0.5,6.220833333333334,55.541666666666664,0.0
2015-07-01,21.979166666666668,0.2,5.654166666666666,53.958333333333336,0.0
2015-07-02,22.520833333333332,0.30000000000000004,7.166666666666667,31.958333333333332,0.0
2015-07-03,21.65833333333333,1.3,9.612499999999999,39.416666666666664,0.0
2015-07-04,20.154166666666665,8.299999999999999,9.775,79.91666666666667,0.0
2015-07-05,21.77916666666667,0.1,5.454166666666667,47.291666666666664,0.0
2015-07-06,24.545833333333334,0.0,5.720833333333334,9.833333333333334,0.0
2015-07-07,26.3625,0.0,6.716666666666666,4.958333333333333,0.0
2015-07-08,27.983333333333334,0.0,7.9624999999999995,0.3333333333333333,0.0
2015-07-09,27.900000000000002,0.0,7.379166666666666,1.75,0.0
2015-07-10,22.9375,1.4,10.025,52.458333333333336,0.0
2015-07-11,21.316666666666666,0.0,7.966666666666666,33.5,0.0
2015-07-12,21.941666666666666,0.0,5.8875,6.5,0.0
2015-07-13,24.820833333333336,0.0,7.3374999999999995,28.208333333333332,0.0
2015-07-14,22.520833333333332,3.0,9.862499999999999,53.75,0.0
2015-07-15,23.991666666666664,0.0,7.941666666666666,23.875,0.0
2015-07-16,25.004166666666666,0.0,7.625,12.75,0.0
2015-07-17,26.416666666666668,0.0,6.583333333333333,4.791666666666667,0.0
2015-07-18,27.625,0.0,7.320833333333333,6.458333333333333,0.0
2015-07-19,29.179166666666664,0.0,8.883333333333333,7.541666666666667,0.0
2015-07-20,29.183333333333334,0.0,7.254166666666666,2.9166666666666665,0.0
2015-07-21,28.09166666666667,0.0,11.729166666666666,9.458333333333334,0.0
2015-07-22,28.59166666666667,0.0,9.304166666666667,5.958333333333333,0.0
2015-07-23,27.791666666666668,0.0,12.8375,0.7083333333333334,0.0
2015-07-24,26.1125,0.0,10.595833333333333,0.875,0.0
2015-07-25,26.608333333333334,0.0,8.029166666666667,1.0,0.0
2015-07-26,28.629166666666666,0.0,8.2875,11.583333333333334,0.0
2015-07-27,28.395833333333332,0.0,4.166666666666667,22.5,0.0
2015-07-28,28.84166666666667,0.1,9.370833333333334,28.75,0.0
2015-07-29,28.945833333333336,0.0,7.520833333333333,20.333333333333332,0.0
2015-07-30,31.3625,0.0,8.754166666666666,31.083333333333332,0.0
2015-07-31,26.55,10.2,5.266666666666667,71.79166666666667,0.0
2015-08-01,22.683333333333334,8.1,11.141666666666666,86.58333333333333,0.0
2015-08-02,24.2375,0.0,10.45,10.916666666666666,0.0
2015-08-03,24.599999999999998,0.0,11.045833333333334,6.791666666666667,0.0
2015-08-04,26.083333333333332,0.0,10.174999999999999,9.833333333333334,0.0
2015-08-05,27.441666666666666,0.1,11.0875,59.708333333333336,0.0
2015-08-06,28.337500000000002,0.0,12.170833333333334,30.25,0.0
2015-08-07,27.65833333333333,0.4,14.104166666666666,15.25,0.0
2015-08-08,25.97083333333333,0.0,14.445833333333333,71.58333333333333,0.0
2015-08-09,25.366666666666664,0.0,10.779166666666667,26.75,0.0
2015-08-10,26.354166666666668,0.0,8.545833333333333,79.04166666666667,0.0
2015-08-11,27.120833333333334,0.0,9.4375,33.666666666666664,0.0
2015-08-12,27.320833333333336,0.2,10.795833333333334,11.5,0.0
2015-08-13,27.599999999999998,0.0,9.475,14.625,0.0
2015-08-14,27.620833333333334,0.0,8.049999999999999,22.708333333333332,0.0
2015-08-15,28.09166666666667,0.0,6.854166666666667,7.583333333333333,0.0
2015-08-16,29.370833333333334,0.0,7.091666666666666,13.708333333333334,0.0
2015-08-17,26.787499999999998,3.5,11.654166666666667,51.75,0.0
2015-08-18,23.5125,1.5,6.095833333333334,45.791666666666664,0.0
2015-08-19,21.65416666666667,0.0,11.316666666666668,48.291666666666664,0.0
2015-08-20,18.3625,16.5,16.941666666666666,91.33333333333333,0.0
2015-08-21,16.208333333333332,16.2,13.383333333333333,99.875,0.0
2015-08-22,17.070833333333333,9.6,11.5,98.375,0.0
2015-08-23,18.787499999999998,3.2,6.604166666666667,72.83333333333333,0.0
2015-08-24,20.683333333333334,0.0,6.0,12.833333333333334,0.0
2015-08-25,22.941666666666666,0.0,5.408333333333334,9.666666666666666,0.0
2015-08-26,23.15416666666667,0.0,6.829166666666667,23.458333333333332,0.0
2015-08-27,23.375,0.0,7.5874999999999995,0.125,0.0
2015-08-28,24.0125,0.0,5.2250000000000005,9.791666666666666,0.0
2015-08-29,25.620833333333334,0.0,6.995833333333334,40.25,0.0
2015-08-30,27.266666666666666,0.0,7.6000000000000005,0.625,0.0
2015-08-31,27.46666666666667,0.0,6.779166666666666,1.4166666666666667,0.0
2015-09-01,27.104166666666668,0.0,10.25,0.041666666666666664,0.0
2015-09-02,26.870833333333334,0.0,7.258333333333333,0.041666666666666664,0.0
2015-09-03,26.829166666666666,0.0,6.3999999999999995,11.458333333333334,0.0
2015-09-04,27.075,0.0,8.104166666666666,6.625,0.0
2015-09-05,28.916666666666668,0.0,9.5625,7.583333333333333,0.0
2015-09-06,26.758333333333336,0.4,17.845833333333335,48.708333333333336,0.0
2015-09-07,21.2375,0.0,11.7875,41.625,0.0
2015-09-08,19.837500000000002,0.0,11.920833333333334,42.375,0.0
2015-09-09,19.025000000000002,0.0,6.6125,37.0,0.0
2015-09-10,19.533333333333335,1.2000000000000002,18.083333333333332,96.54166666666667,0.0
2015-09-11,17.05,16.7,17.4875,99.0,0.0
2015-09-12,16.470833333333335,4.9,9.025,98.66666666666667,0.0
2015-09-13,18.695833333333333,0.0,6.133333333333333,36.875,0.0
2015-09-14,20.016666666666666,0.0,9.116666666666667,11.958333333333334,0.0
2015-09-15,20.408333333333335,0.0,9.425,17.375,0.0
2015-09-16,20.629166666666666,0.0,10.487499999999999,32.708333333333336,0.0
2015-09-17,22.191666666666666,0.0,5.925,29.958333333333332,0.0
2015-09-18,24.208333333333332,0.0,6.3625,3.4583333333333335,0.0
2015-09-19,23.445833333333336,0.0,9.454166666666667,8.416666666666666,0.0
2015-09-20,21.4375,0.0,8.841666666666667,7.291666666666667,0.0
2015-09-21,20.870833333333334,0.0,7.091666666666666,27.583333333333332,0.0
2015-09-22,20.079166666666666,0.0,10.6,57.25,0.0
2015-09-23,19.816666666666666,2.8000000000000003,6.033333333333334,97.29166666666667,0.0
2015-09-24,19.354166666666668,3.2,5.854166666666667,87.95833333333333,0.0
2015-09-25,20.804166666666667,1.6,4.970833333333333,39.291666666666664,0.0
2015-09-26,20.320833333333333,0.1,7.9125000000000005,78.75,0.0
2015-09-27,19.070833333333333,14.8,4.483333333333333,96.29166666666667,0.0
2015-09-28,14.6875,19.6,13.862499999999999,98.91666666666667,0.0
2015-09-29,12.183333333333332,10.8,12.829166666666666,99.66666666666667,0.0
2015-09-30,13.0375,0.0,10.725,75.33333333333333,0.0
2015-10-01,13.15,0.0,5.233333333333333,98.91666666666667,0.0
2015-10-02,13.779166666666667,0.0,6.895833333333333,81.25,0.0
2015-10-03,14.708333333333334,0.0,4.754166666666666,4.25,0.0
2015-10-04,16.254166666666666,0.0,4.625,62.625,0.0
2015-10-05,17.795833333333334,0.0,5.070833333333334,27.416666666666668,0.0
